ID,UniqueID,Rank,Previous Rank,Team,FPV,Conf,WLT,Points,Last Week,DateNum,ShortDate
24603,UT42645,9,11,Tennessee,0,SEC,5/1/2000,1045,W 34-31 A #25 Georgia,42645,10/2/2016
24604,MIA42645,10,14,Miami,0,ACC,4/1/2000,909,W 35-21 A Georgia Tech,42645,10/2/2016
24605,WIS42645,11,8,Wisconsin,0,Big Ten,4/1/2018,882,L 14-7 A #4 Michigan,42645,10/2/2016
24606,NEB42645,12,15,Nebraska,0,Big Ten,5/1/2000,821,W 31-16 H Illinois,42645,10/2/2016
24607,BU42645,13,13,Baylor,0,Big 12,5/1/2000,805,W 45-42 A Iowa State,42645,10/2/2016
24608,OLE42645,14,16,Mississippi,0,SEC,3/2/2018,712,W 48-28 H Memphis,42645,10/2/2016
24609,STAN42645,15,7,Stanford,0,Pac-12,3/1/2018,711,L 44-6 A #10 Washington,42645,10/2/2016
24610,ARK42645,16,20,Arkansas,0,SEC,4/1/2018,528,W 52-10 H Alcorn State,42645,10/2/2016
24611,UNC42645,17,NR,North Carolina,0,ACC,4/1/2018,497,W 37-35 A #12 Florida State,42645,10/2/2016
24612,UF42645,18,23,Florida,0,SEC,4/1/2018,391,W 13-6 A Vanderbilt,42645,10/2/2016
24613,BSU42645,19,24,Boise State,0,MWC,4/1/2000,385,W 21-10 H Utah State,42645,10/2/2016
24614,OU42645,20,NR,Oklahoma,0,Big 12,2/2/2018,324,W 52-46 A #21 TCU,42645,10/2/2016
24615,COL42645,21,NR,Colorado,0,Pac-12,4/1/2018,276,W 47-6 H Oregon State,42645,10/2/2016
24616,WVU42645,22,NR,West Virginia,0,Big 12,4/1/2000,240,W 17-16 H Kansas State,42645,10/2/2016
24617,FSU42645,23,12,Florida State,0,ACC,3/2/2018,230,L 37-35 H North Carolina,42645,10/2/2016
24618,UTAH42645,24,18,Utah,0,Pac-12,4/1/2018,86,L 28-23 A California,42645,10/2/2016
24619,VT42645,25,NR,Virginia Tech,0,ACC,3/1/2018,85,DNP,42645,10/2/2016
24620,WMU42645,RV,NR,Western Michigan,0,MAC,5/1/2000,76,W 49-10 H Central Michigan,42645,10/2/2016
24621,UCLA42645,RV,NR,UCLA,0,Pac-12,3/2/2018,56,W 45-24 H Arizona,42645,10/2/2016
24622,LSU42645,RV,NR,LSU,0,SEC,3/2/2018,49,W 42-7 H Missouri,42645,10/2/2016
24623,AUB42645,RV,NR,Auburn,0,SEC,3/2/2018,46,W 58-7 H Louisiana-Monroe,42645,10/2/2016
24624,#N/A,RV,NR,North Dakota State,0,Other,4/1/2000,46,W 31-10 H Illinois State,42645,10/2/2016
24625,UGA42645,RV,25,Georgia,0,SEC,3/2/2018,42,L 34-31 H #11 Tennessee,42645,10/2/2016
24626,OKST42645,RV,NR,Oklahoma State,0,Big 12,3/2/2018,41,W 49-31 H #22 Texas,42645,10/2/2016
24627,TCU42645,RV,21,TCU,0,Big 12,3/2/2018,26,L 52-46 H Oklahoma,42645,10/2/2016
24628,MARY42645,RV,NR,Maryland,0,Big Ten,4/1/2000,23,W 50-7 H Purdue,42645,10/2/2016
24629,AIR42645,RV,NR,Air Force,0,MWC,4/1/2000,17,W 28-14 H Navy,42645,10/2/2016
24630,SDSU42645,RV,19,San Diego State,0,MWC,3/1/2018,10,L 42-24 A South Alabama,42645,10/2/2016
24631,MSU42645,RV,17,Michigan State,0,Big Ten,2/2/2018,7,L 24-21 (1OT) A Indiana,42645,10/2/2016
24632,USF42645,RV,NR,South Florida,0,AAC,4/1/2018,6,W 45-20 A Cincinnati,42645,10/2/2016
24633,ASU42645,RV,NR,Arizona State,0,Pac-12,4/1/2018,4,L 41-20 A USC,42645,10/2/2016
24634,CAL42645,RV,NR,California,0,Pac-12,3/2/2018,3,W 28-23 H #18 Utah,42645,10/2/2016
24635,IU42645,RV,NR,Indiana,0,Big Ten,3/1/2018,3,W 24-21 (1OT) H #17 Michigan State,42645,10/2/2016
24636,TEX42645,RV,22,Texas,0,Big 12,2/2/2018,1,L 49-31 A Oklahoma State,42645,10/2/2016
24637,APST42645,NR,NR,Appalachian State,0,Sun Belt,3/2/2018,0,W 17-3 H Georgia State,42645,10/2/2016
24638,EMU42645,NR,NR,Eastern Michigan,0,MAC,4/1/2018,0,W 28-25 A Bowling Green,42645,10/2/2016
24639,MTSU42645,NR,NR,Middle Tennessee,0,C-USA,4/1/2018,0,W 30-13 A North Texas,42645,10/2/2016
24640,MINN42645,NR,NR,Minnesota,0,Big Ten,3/1/2018,0,L 29-26 (1OT) A Penn State,42645,10/2/2016
24641,SAL42645,NR,NR,South Alabama,0,Sun Belt,3/2/2018,0,W 42-24 H #19 San Diego State,42645,10/2/2016
24642,USM42645,NR,NR,Southern Miss,0,C-USA,4/1/2018,0,W 44-28 H Rice,42645,10/2/2016
24643,TTU42645,NR,NR,Texas Tech,0,Big 12,3/1/2018,0,DNP,42645,10/2/2016
24644,TROY42645,NR,NR,Troy,0,Sun Belt,4/1/2018,0,W 34-13 A Idaho,42645,10/2/2016
24645,USC42645,NR,NR,USC,0,Pac-12,2/3/2018,0,W 41-20 H Arizona State,42645,10/2/2016
24646,WAKE42645,NR,NR,Wake Forest,0,ACC,4/1/2018,0,L 33-16 A NC State,42645,10/2/2016
24648,BAMA42653,1,1,Alabama,56,SEC,6/1/2000,1520,W 49-30 A #16 Arkansas,42653,10/10/2016
24649,OSU42653,2,2,Ohio State,2,Big Ten,5/1/2000,1444,W 38-17 H Indiana,42653,10/10/2016
24650,CU42653,3,3,Clemson,2,ACC,6/1/2000,1406,W 56-10 A Boston College,42653,10/10/2016
24651,MICH42653,4,4,Michigan,1,Big Ten,6/1/2000,1339,W 78-0 A Rutgers,42653,10/10/2016
24652,WSH42653,5,5,Washington,0,Pac-12,6/1/2000,1286,W 70-21 A Oregon,42653,10/10/2016
24653,TAMU42653,6,8,Texas A&M,0,SEC,6/1/2000,1202,W 45-38 (2OT) H #9 Tennessee,42653,10/10/2016
24654,LOU42653,7,7,Louisville,0,ACC,4/1/2018,1193,DNP,42653,10/10/2016
24655,WIS42653,8,11,Wisconsin,0,Big Ten,4/1/2018,1020,DNP,42653,10/10/2016
24656,UT42653,9,9,Tennessee,0,SEC,5/1/2018,962,L 45-38 (2OT) A #8 Texas A&M,42653,10/10/2016
24657,NEB42653,10,12,Nebraska,0,Big Ten,5/1/2000,958,DNP,42653,10/10/2016
24658,BU42653,11,13,Baylor,0,Big 12,5/1/2000,934,DNP,42653,10/10/2016
24659,OLE42653,12,14,Mississippi,0,SEC,3/2/2018,800,DNP,42653,10/10/2016
24660,HOU42653,13,6,Houston,0,AAC,5/1/2018,701,L 46-40 A Navy,42653,10/10/2016
24661,FSU42653,14,23,Florida State,0,ACC,4/2/2018,628,W 20-19 A #10 Miami (FL),42653,10/10/2016
24662,BSU42653,15,19,Boise State,0,MWC,5/1/2000,590,W 49-21 A New Mexico,42653,10/10/2016
24663,MIA42653,16,10,Miami,0,ACC,4/1/2018,576,L 20-19 H #23 Florida State,42653,10/10/2016
24664,VT42653,17,25,Virginia Tech,0,ACC,4/1/2018,546,W 34-3 A #17 North Carolina,42653,10/10/2016
24665,UF42653,18,18,Florida,0,SEC,4/1/2018,483,DNP,42653,10/10/2016
24666,OU42653,19,20,Oklahoma,0,Big 12,3/2/2018,476,W 45-40 N Texas,42653,10/10/2016
24667,WVU42653,20,22,West Virginia,0,Big 12,4/1/2000,424,DNP,42653,10/10/2016
24668,UTAH42653,21,24,Utah,0,Pac-12,5/1/2018,287,W 36-23 H Arizona,42653,10/10/2016
24669,ARK42653,22,16,Arkansas,0,SEC,4/2/2018,203,L 49-30 H #1 Alabama,42653,10/10/2016
24670,AUB42653,23,NR,Auburn,0,SEC,4/2/2018,166,W 38-14 A Mississippi State,42653,10/10/2016
24671,WMU42653,24,NR,Western Michigan,0,MAC,6/1/2000,154,W 45-30 H Northern Illinois,42653,10/10/2016
24672,NAVY42653,25,NR,Navy,0,AAC,4/1/2018,122,W 46-40 H #6 Houston,42653,10/10/2016
24673,UGA42653,RV,NR,Georgia,0,SEC,4/2/2018,59,W 28-14 A South Carolina,42653,10/10/2016
24674,ASU42653,RV,NR,Arizona State,0,Pac-12,5/1/2018,53,W 23-20 H UCLA,42653,10/10/2016
24675,UNC42653,RV,17,North Carolina,0,ACC,4/2/2018,51,L 34-3 H #25 Virginia Tech,42653,10/10/2016
24676,LSU42653,RV,NR,LSU,0,SEC,3/2/2018,50,DNP,42653,10/10/2016
24677,OKST42653,RV,NR,Oklahoma State,0,Big 12,4/2/2018,48,W 38-31 H Iowa State,42653,10/10/2016
24678,#N/A,RV,NR,North Dakota State,0,Other,5/1/2000,36,W 27-3 A Missouri State,42653,10/10/2016
24679,STAN42653,RV,15,Stanford,0,Pac-12,3/2/2018,26,L 42-16 H Washington State,42653,10/10/2016
24680,COL42653,RV,21,Colorado,0,Pac-12,4/2/2018,22,L 21-17 A USC,42653,10/10/2016
24681,USF42653,RV,NR,South Florida,0,AAC,5/1/2018,20,W 38-22 H East Carolina,42653,10/10/2016
24682,TCU42653,RV,NR,TCU,0,Big 12,4/2/2018,14,W 24-23 A Kansas,42653,10/10/2016
24683,NCST42653,RV,NR,NC State,0,ACC,4/1/2018,9,W 10-3 H Notre Dame,42653,10/10/2016
24684,WSU42653,RV,NR,Washington State,0,Pac-12,3/2/2018,9,W 42-16 A #15 Stanford,42653,10/10/2016
24685,IOWA42653,RV,NR,Iowa,0,Big Ten,4/2/2018,3,W 14-7 A Minnesota,42653,10/10/2016
24686,AIR42653,RV,NR,Air Force,0,MWC,4/1/2018,2,L 35-26 A Wyoming,42653,10/10/2016
24687,SDSU42653,RV,NR,San Diego State,0,MWC,4/1/2018,2,W 26-7 H UNLV,42653,10/10/2016
24688,WAKE42653,RV,NR,Wake Forest,0,ACC,5/1/2018,1,W 28-9 H Syracuse,42653,10/10/2016
24689,APST42653,NR,NR,Appalachian State,0,Sun Belt,3/2/2018,0,DNP,42653,10/10/2016
24690,MEM42653,NR,NR,Memphis,0,AAC,4/1/2018,0,W 34-27 H Temple,42653,10/10/2016
24691,MTSU42653,NR,NR,Middle Tennessee,0,C-USA,4/1/2018,0,DNP,42653,10/10/2016
24692,PSU42653,NR,NR,Penn State,0,Big Ten,4/2/2018,0,W 38-14 H Maryland,42653,10/10/2016
24693,PITT42653,NR,NR,Pittsburgh,0,ACC,4/2/2018,0,W 37-34 H Georgia Tech,42653,10/10/2016
24694,SAL42653,NR,NR,South Alabama,0,Sun Belt,3/2/2018,0,DNP,42653,10/10/2016
24695,TROY42653,NR,NR,Troy,0,Sun Belt,4/1/2018,0,DNP,42653,10/10/2016
24696,TULS42653,NR,NR,Tulsa,0,AAC,4/1/2018,0,W 43-40 H SMU,42653,10/10/2016
24697,USC42653,NR,NR,USC,0,Pac-12,3/3/2018,0,W 21-17 H #21 Colorado,42653,10/10/2016
24699,BAMA42659,1,1,Alabama,60,SEC,7/1/2000,1524,W 49-10 A #9 Tennessee,42659,10/16/2016
24700,OSU42659,2,2,Ohio State,0,Big Ten,6/1/2000,1457,W 30-23 (1OT) A #8 Wisconsin,42659,10/16/2016
24701,MICH42659,3,4,Michigan,1,Big Ten,6/1/2000,1368,DNP,42659,10/16/2016
24702,CU42659,4,3,Clemson,0,ACC,7/1/2000,1337,W 24-17 (1OT) H NC State,42659,10/16/2016
24703,WSH42659,5,5,Washington,0,Pac-12,6/1/2000,1304,DNP,42659,10/16/2016
24704,TAMU42659,6,6,Texas A&M,0,SEC,6/1/2000,1218,DNP,42659,10/16/2016
24705,LOU42659,7,7,Louisville,0,ACC,5/1/2018,1168,W 24-14 H Duke,42659,10/16/2016
24706,NEB42659,8,10,Nebraska,0,Big Ten,6/1/2000,1037,W 27-22 A Indiana,42659,10/16/2016
24707,BU42659,9,11,Baylor,0,Big 12,6/1/2000,1021,W 49-7 H Kansas,42659,10/16/2016
24708,WIS42659,10,8,Wisconsin,0,Big Ten,4/2/2018,935,L 30-23 (1OT) H #2 Ohio State,42659,10/16/2016
24709,HOU42659,11,13,Houston,0,AAC,6/1/2018,766,W 38-31 H Tulsa,42659,10/16/2016
24710,WVU42659,12,20,West Virginia,0,Big 12,5/1/2000,744,W 48-17 A Texas Tech,42659,10/16/2016
24711,FSU42659,13,14,Florida State,0,ACC,5/2/2018,733,W 17-6 H Wake Forest,42659,10/16/2016
24712,BSU42659,14,15,Boise State,0,MWC,6/1/2000,694,W 28-23 H Colorado State,42659,10/16/2016
24713,UF42659,15,18,Florida,0,SEC,5/1/2018,626,W 40-14 H Missouri,42659,10/16/2016
24714,OU42659,16,19,Oklahoma,0,Big 12,4/2/2018,612,W 38-17 H Kansas State,42659,10/16/2016
24715,ARK42659,17,22,Arkansas,0,SEC,5/2/2018,584,W 34-30 H #12 Mississippi,42659,10/16/2016
24716,UT42659,18,9,Tennessee,0,SEC,5/2/2018,550,L 49-10 H #1 Alabama,42659,10/16/2016
24717,UTAH42659,19,21,Utah,0,Pac-12,6/1/2018,479,W 19-14 A Oregon State,42659,10/16/2016
24718,WMU42659,20,24,Western Michigan,0,MAC,7/1/2000,285,W 41-0 A Akron,42659,10/16/2016
24719,AUB42659,21,23,Auburn,0,SEC,4/2/2018,277,DNP,42659,10/16/2016
24720,UNC42659,22,NR,North Carolina,0,ACC,5/2/2018,254,W 20-13 A #16 Miami (FL),42659,10/16/2016
24721,OLE42659,23,12,Mississippi,0,SEC,3/3/2018,188,L 34-30 A #22 Arkansas,42659,10/16/2016
24722,NAVY42659,24,25,Navy,0,AAC,4/1/2018,163,DNP,42659,10/16/2016
24723,LSU42659,25,NR,LSU,0,SEC,4/2/2018,123,W 45-10 H Southern Miss,42659,10/16/2016
24724,COL42659,RV,NR,Colorado,0,Pac-12,5/2/2018,110,W 40-16 H Arizona State,42659,10/16/2016
24725,MIA42659,RV,16,Miami,0,ACC,4/2/2018,69,L 20-13 H North Carolina,42659,10/16/2016
24726,OKST42659,RV,NR,Oklahoma State,0,Big 12,4/2/2018,47,DNP,42659,10/16/2016
24727,WSU42659,RV,NR,Washington State,0,Pac-12,4/2/2018,39,W 27-21 H UCLA,42659,10/16/2016
24728,VT42659,RV,17,Virginia Tech,0,ACC,4/2/2018,38,L 31-17 A Syracuse,42659,10/16/2016
24729,USF42659,RV,NR,South Florida,0,AAC,6/1/2018,31,W 42-27 H Connecticut,42659,10/16/2016
24730,STAN42659,RV,NR,Stanford,0,Pac-12,4/2/2018,15,W 17-10 A Notre Dame,42659,10/16/2016
24731,IOWA42659,RV,NR,Iowa,0,Big Ten,5/2/2018,7,W 49-35 A Purdue,42659,10/16/2016
24732,ASU42659,RV,NR,Arizona State,0,Pac-12,5/2/2018,6,L 40-16 A Colorado,42659,10/16/2016
24733,USC42659,RV,NR,USC,0,Pac-12,4/3/2018,5,W 48-14 A Arizona,42659,10/16/2016
24734,NCST42659,RV,NR,NC State,0,ACC,4/2/2018,4,L 24-17 (1OT) A #3 Clemson,42659,10/16/2016
24735,SDSU42659,RV,NR,San Diego State,0,MWC,5/1/2018,3,W 17-3 A Fresno State,42659,10/16/2016
24736,PITT42659,RV,NR,Pittsburgh,0,ACC,5/2/2018,2,W 45-31 A Virginia,42659,10/16/2016
24737,TCU42659,RV,NR,TCU,0,Big 12,4/2/2018,1,DNP,42659,10/16/2016
24738,TROY42659,RV,NR,Troy,0,Sun Belt,5/1/2018,1,W 31-21 H Georgia State,42659,10/16/2016
24739,APST42659,NR,NR,Appalachian State,0,Sun Belt,4/2/2018,0,W 24-0 A Louisiana-Lafayette,42659,10/16/2016
24740,BYU42659,NR,NR,BYU,0,Ind,4/3/2018,0,W 28-21 (2OT) H Mississippi State,42659,10/16/2016
24741,MEM42659,NR,NR,Memphis,0,AAC,5/1/2018,0,W 24-14 A Tulane,42659,10/16/2016
24742,TULS42659,NR,NR,Tulsa,0,AAC,4/2/2018,0,L 38-31 A #13 Houston,42659,10/16/2016
24744,BAMA42666,1,1,Alabama,60,SEC,8/1/2000,1524,W 33-14 H #6 Texas A&M,42666,10/23/2016
24745,MICH42666,2,3,Michigan,1,Big Ten,7/1/2000,1446,W 41-8 H Illinois,42666,10/23/2016
24746,CU42666,3,4,Clemson,0,ACC,7/1/2000,1382,DNP,42666,10/23/2016
24747,WSH42666,4,5,Washington,0,Pac-12,7/1/2000,1373,W 41-17 H Oregon State,42666,10/23/2016
24748,LOU42666,5,7,Louisville,0,ACC,6/1/2018,1276,W 54-13 H NC State,42666,10/23/2016
24749,OSU42666,6,2,Ohio State,0,Big Ten,6/1/2018,1143,L 24-21 A Penn State,42666,10/23/2016
24750,NEB42666,7,8,Nebraska,0,Big Ten,7/1/2000,1083,W 27-14 H Purdue,42666,10/23/2016
24751,BU42666,8,9,Baylor,0,Big 12,6/1/2000,1063,DNP,42666,10/23/2016
24752,TAMU42666,9,6,Texas A&M,0,SEC,6/1/2018,1007,L 33-14 A #1 Alabama,42666,10/23/2016
24753,WVU42666,10,12,West Virginia,0,Big 12,6/1/2000,997,W 34-10 H TCU,42666,10/23/2016
24754,WIS42666,11,10,Wisconsin,0,Big Ten,5/2/2018,980,W 17-9 A Iowa,42666,10/23/2016
24755,FSU42666,12,13,Florida State,0,ACC,5/2/2018,725,DNP,42666,10/23/2016
24756,BSU42666,13,14,Boise State,0,MWC,7/1/2000,716,W 28-27 H BYU,42666,10/23/2016
24757,UF42666,14,15,Florida,0,SEC,5/1/2018,654,DNP,42666,10/23/2016
24758,AUB42666,15,21,Auburn,0,SEC,5/2/2018,641,W 56-3 H #17 Arkansas,42666,10/23/2016
24759,OU42666,16,16,Oklahoma,0,Big 12,5/2/2018,626,W 66-59 A Texas Tech,42666,10/23/2016
24760,UTAH42666,17,19,Utah,0,Pac-12,7/1/2018,584,W 52-45 A UCLA,42666,10/23/2016
24761,UT42666,18,18,Tennessee,0,SEC,5/2/2018,572,DNP,42666,10/23/2016
24762,LSU42666,19,25,LSU,0,SEC,5/2/2018,352,W 38-21 H #23 Mississippi,42666,10/23/2016
24763,WMU42666,20,20,Western Michigan,0,MAC,8/1/2000,349,W 45-31 H Eastern Michigan,42666,10/23/2016
24764,UNC42666,21,22,North Carolina,0,ACC,6/2/2018,328,W 35-14 A Virginia,42666,10/23/2016
24765,NAVY42666,22,24,Navy,0,AAC,5/1/2018,251,W 42-28 H Memphis,42666,10/23/2016
24766,COL42666,23,NR,Colorado,0,Pac-12,6/2/2018,207,W 10-5 A Stanford,42666,10/23/2016
24767,PSU42666,24,NR,Penn State,0,Big Ten,5/2/2018,193,W 24-21 H #2 Ohio State,42666,10/23/2016
24768,VT42666,25,NR,Virginia Tech,0,ACC,5/2/2018,110,W 37-16 H Miami (FL),42666,10/23/2016
24769,WSU42666,RV,NR,Washington State,0,Pac-12,5/2/2018,84,W 37-32 A Arizona State,42666,10/23/2016
24770,HOU42666,RV,11,Houston,0,AAC,6/2/2018,67,L 38-16 A SMU,42666,10/23/2016
24771,OKST42666,RV,NR,Oklahoma State,0,Big 12,5/2/2018,62,W 44-20 A Kansas,42666,10/23/2016
24772,ARK42666,RV,17,Arkansas,0,SEC,5/3/2018,14,L 56-3 A #21 Auburn,42666,10/23/2016
24773,TROY42666,RV,NR,Troy,0,Sun Belt,6/1/2018,6,W 28-21 A South Alabama,42666,10/23/2016
24774,USC42666,RV,NR,USC,0,Pac-12,4/3/2018,5,DNP,42666,10/23/2016
24775,PITT42666,RV,NR,Pittsburgh,0,ACC,5/2/2018,2,DNP,42666,10/23/2016
24776,SDSU42666,RV,NR,San Diego State,0,MWC,6/1/2018,2,W 42-3 H San Jose State,42666,10/23/2016
24777,SMU42666,RV,NR,SMU,0,AAC,3/4/2018,1,W 38-16 H #11 Houston,42666,10/23/2016
24778,APST42666,NR,NR,Appalachian State,0,Sun Belt,5/2/2018,0,W 37-19 H Idaho,42666,10/23/2016
24779,MIA42666,NR,NR,Miami,0,ACC,4/3/2018,0,L 37-16 A Virginia Tech,42666,10/23/2016
24780,MTSU42666,NR,NR,Middle Tennessee,0,C-USA,5/2/2018,0,W 51-45 A Missouri,42666,10/23/2016
24781,OLE42666,NR,23,Mississippi,0,SEC,3/4/2018,0,L 38-21 A #25 LSU,42666,10/23/2016
24782,USF42666,NR,NR,South Florida,0,AAC,6/2/2018,0,L 46-30 A Temple,42666,10/23/2016
24783,TULS42666,NR,NR,Tulsa,0,AAC,5/2/2018,0,W 50-27 H Tulane,42666,10/23/2016
24784,WY42666,NR,NR,Wyoming,0,MWC,5/2/2018,0,W 42-34 A Nevada,42666,10/23/2016
24786,BAMA42673,1,1,Alabama,60,SEC,8/1/2000,1524,DNP,42673,10/30/2016
24787,MICH42673,2,2,Michigan,1,Big Ten,8/1/2000,1435,W 32-23 A Michigan State,42673,10/30/2016
24788,CU42673,3,3,Clemson,0,ACC,8/1/2000,1401,W 37-34 A #12 Florida State,42673,10/30/2016
24789,WSH42673,4,4,Washington,0,Pac-12,8/1/2000,1369,W 31-24 A #17 Utah,42673,10/30/2016
24790,LOU42673,5,5,Louisville,0,ACC,7/1/2018,1262,W 32-25 A Virginia,42673,10/30/2016
24791,OSU42673,6,6,Ohio State,0,Big Ten,7/1/2018,1207,W 24-20 H Northwestern,42673,10/30/2016
24792,TAMU42673,7,9,Texas A&M,0,SEC,7/1/2018,1150,W 52-10 H New Mexico State,42673,10/30/2016
24793,WIS42673,8,11,Wisconsin,0,Big Ten,6/2/2018,1122,W 23-17 (1OT) H #7 Nebraska,42673,10/30/2016
24794,NEB42673,9,7,Nebraska,0,Big Ten,7/1/2018,951,L 23-17 (1OT) A #11 Wisconsin,42673,10/30/2016
24795,UF42673,10,14,Florida,0,SEC,6/1/2018,929,W 24-10 N Georgia,42673,10/30/2016
24796,AUB42673,11,15,Auburn,0,SEC,6/2/2018,927,W 40-29 A Mississippi,42673,10/30/2016
24797,OU42673,12,16,Oklahoma,0,Big 12,6/2/2018,835,W 56-3 H Kansas,42673,10/30/2016
24798,BU42673,13,8,Baylor,0,Big 12,6/1/2018,693,L 35-34 A Texas,42673,10/30/2016
24799,WVU42673,14,10,West Virginia,0,Big 12,6/1/2018,620,L 37-20 A Oklahoma State,42673,10/30/2016
24800,LSU42673,15,19,LSU,0,SEC,5/2/2018,586,DNP,42673,10/30/2016
24801,UTAH42673,16,17,Utah,0,Pac-12,7/2/2018,506,L 31-24 H #4 Washington,42673,10/30/2016
24802,WMU42673,17,20,Western Michigan,0,MAC,8/1/2000,481,DNP,42673,10/30/2016
24803,UNC42673,18,21,North Carolina,0,ACC,6/2/2018,423,DNP,42673,10/30/2016
24804,FSU42673,19,12,Florida State,0,ACC,5/3/2018,409,L 37-34 H #3 Clemson,42673,10/30/2016
24805,PSU42673,20,24,Penn State,0,Big Ten,6/2/2018,390,W 62-24 A Purdue,42673,10/30/2016
24806,COL42673,21,23,Colorado,0,Pac-12,6/2/2018,375,DNP,42673,10/30/2016
24807,OKST42673,22,NR,Oklahoma State,0,Big 12,6/2/2018,355,W 37-20 H #10 West Virginia,42673,10/30/2016
24808,VT42673,23,25,Virginia Tech,0,ACC,6/2/2018,345,W 39-36 A Pittsburgh,42673,10/30/2016
24809,BSU42673,24,13,Boise State,0,MWC,7/1/2018,203,L 30-28 A Wyoming,42673,10/30/2016
24810,WSU42673,25,NR,Washington State,0,Pac-12,6/2/2018,139,W 35-31 A Oregon State,42673,10/30/2016
24811,HOU42673,RV,NR,Houston,0,AAC,7/2/2018,65,W 31-24 H UCF,42673,10/30/2016
24812,USC42673,RV,NR,USC,0,Pac-12,5/3/2018,40,W 45-24 H California,42673,10/30/2016
24813,SDSU42673,RV,NR,San Diego State,0,MWC,7/1/2018,21,W 40-13 A Utah State,42673,10/30/2016
24814,TROY42673,RV,NR,Troy,0,Sun Belt,6/1/2018,20,DNP,42673,10/30/2016
24815,UT42673,RV,18,Tennessee,0,SEC,5/3/2018,17,L 24-21 A South Carolina,42673,10/30/2016
24816,USF42673,RV,NR,South Florida,0,AAC,7/2/2018,10,W 52-45 H #22 Navy,42673,10/30/2016
24817,ARK42673,RV,NR,Arkansas,0,SEC,5/3/2018,7,DNP,42673,10/30/2016
24818,WY42673,RV,NR,Wyoming,0,MWC,6/2/2018,5,W 30-28 H #13 Boise State,42673,10/30/2016
24819,TULS42673,RV,NR,Tulsa,0,AAC,6/2/2018,3,W 59-30 A Memphis,42673,10/30/2016
24820,APST42673,NR,NR,Appalachian State,0,Sun Belt,6/2/2018,0,W 34-10 A Georgia Southern,42673,10/30/2016
24821,LTEC42673,NR,NR,Louisiana Tech,0,C-USA,6/3/2018,0,W 61-16 H Rice,42673,10/30/2016
24822,MTSU42673,NR,NR,Middle Tennessee,0,C-USA,6/2/2018,0,W 42-35 A FIU,42673,10/30/2016
24823,MINN42673,NR,NR,Minnesota,0,Big Ten,6/2/2018,0,W 40-17 A Illinois,42673,10/30/2016
24824,OLE42673,NR,NR,Mississippi,0,SEC,3/5/2018,0,L 40-29 H #15 Auburn,42673,10/30/2016
24825,NAVY42673,NR,22,Navy,0,AAC,5/2/2018,0,L 52-45 A South Florida,42673,10/30/2016
24826,NW42673,NR,NR,Northwestern,0,Big Ten,4/4/2018,0,L 24-20 A #6 Ohio State,42673,10/30/2016
24827,PITT42673,NR,NR,Pittsburgh,0,ACC,5/3/2018,0,L 39-36 H #25 Virginia Tech,42673,10/30/2016
24829,BAMA42680,1,1,Alabama,60,SEC,9/1/2000,1524,W 10-0 A #15 LSU,42680,11/6/2016
24830,MICH42680,2,2,Michigan,1,Big Ten,9/1/2000,1432,W 59-3 H Maryland,42680,11/6/2016
24831,CU42680,3,3,Clemson,0,ACC,9/1/2000,1408,W 54-0 H Syracuse,42680,11/6/2016
24832,WSH42680,4,4,Washington,0,Pac-12,9/1/2000,1364,W 66-27 A California,42680,11/6/2016
24833,LOU42680,5,5,Louisville,0,ACC,8/1/2018,1255,W 52-7 A Boston College,42680,11/6/2016
24834,OSU42680,6,6,Ohio State,0,Big Ten,8/1/2018,1245,W 62-3 H #9 Nebraska,42680,11/6/2016
24835,WIS42680,7,8,Wisconsin,0,Big Ten,7/2/2018,1159,W 21-7 A Northwestern,42680,11/6/2016
24836,AUB42680,8,11,Auburn,0,SEC,7/2/2018,1081,W 23-16 H Vanderbilt,42680,11/6/2016
24837,OU42680,9,12,Oklahoma,0,Big 12,7/2/2018,996,W 34-24 A Iowa State,42680,11/6/2016
24838,TAMU42680,10,7,Texas A&M,0,SEC,7/2/2018,820,L 35-28 A Mississippi State,42680,11/6/2016
24839,WVU42680,11,14,West Virginia,0,Big 12,7/1/2018,805,W 48-21 H Kansas,42680,11/6/2016
24840,PSU42680,12,20,Penn State,0,Big Ten,7/2/2018,752,W 41-14 H Iowa,42680,11/6/2016
24841,UTAH42680,13,16,Utah,0,Pac-12,7/2/2018,686,DNP,42680,11/6/2016
24842,WMU42680,14,17,Western Michigan,0,MAC,9/1/2000,583,W 52-20 A Ball State,42680,11/6/2016
24843,UNC42680,15,18,North Carolina,0,ACC,7/2/2018,559,W 48-20 H Georgia Tech,42680,11/6/2016
24844,COL42680,16,21,Colorado,0,Pac-12,7/2/2018,550,W 20-10 H UCLA,42680,11/6/2016
24845,OKST42680,17,22,Oklahoma State,0,Big 12,7/2/2018,516,W 43-37 A Kansas State,42680,11/6/2016
24846,VT42680,18,23,Virginia Tech,0,ACC,7/2/2018,479,W 24-21 A Duke,42680,11/6/2016
24847,LSU42680,19,15,LSU,0,SEC,5/3/2018,454,L 10-0 H #1 Alabama,42680,11/6/2016
24848,FSU42680,20,19,Florida State,0,ACC,6/3/2018,450,W 24-20 A NC State,42680,11/6/2016
24849,NEB42680,21,9,Nebraska,0,Big Ten,7/2/2018,434,L 62-3 A #6 Ohio State,42680,11/6/2016
